response_time_ms,response_time_ms,response_time_ms_binned,http_status_code,log_message_length,log_message_length_binned,log_word_count,log_level_numeric,hour,is_business_hours,is_weekend,service_api,service_service
-0.38568416722172527,0.0,-0.18828747600822318,-0.28712545477245416,-0.8724423960470652,-0.8601431756581798,-0.7906221204362078,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.4108216431976142,0.0,-0.18828747600822318,-0.28712545477245416,-0.8002543020651948,-0.8601431756581798,-0.7906221204362078,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.7417462726330302,0.0,-0.18828747600822318,-0.28712545477245416,-0.9002070475785539,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,0.08799751803436982,-0.9057599778848516,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.1349044043488934,0.5851691476808174,-0.18828747600822318,-0.28712545477245416,1.748540708525464,1.6339915510939438,2.027022396026683,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,0.13488788963522283,0.8100954867611474,1.010457869405913,0.2091872241151406,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.42335531175696095,0.0,-0.18828747600822318,-0.28712545477245416,-0.9390775597226381,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,-0.8335718839029811,-0.8601431756581798,-0.7906221204362078,-1.642018868511835,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.03421185593074469,0.6754930182373725,-0.18828747600822318,-0.28712545477245416,0.7656720443107655,1.010457869405913,0.4364166206040834,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.5742187872411966,0.6798181077416516,-0.18828747600822318,-0.28712545477245416,1.4708941932105775,1.6339915510939438,1.6634553616443748,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.0006710527437599936,0.5358514911841555,-0.18828747600822318,3.229652415291521,1.5430822871924479,1.6339915510939438,1.845238878835529,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.8487237817452021,0.0,-0.18828747600822318,-0.28712545477245416,-0.8724423960470652,-0.8601431756581798,-0.7906221204362078,3.5090763974079633,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
1.770636416615205,0.0,1.6294597978643377,-0.6270806488786385,1.004448047481568,1.010457869405913,1.6180094823465863,0.07501288679476452,0.0,0.0,0.0,2.453323474146055,-2.453323474146055
0.14567276747734634,0.6569930576979686,-0.18828747600822318,-0.28712545477245416,0.8378601382926361,1.010457869405913,0.48186249990187197,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.37844641495506026,0.0,-0.18828747600822318,-0.28712545477245416,-0.9501834203352335,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.7443065778807709,1.1099537233012249,1.010457869405913,0.5727542584974491,0.07501288679476452,0.0,0.0,0.0,2.453323474146055,-2.453323474146055
-0.2769413526786595,0.0,-0.18828747600822318,-0.28712545477245416,-0.9113129081911494,-0.8601431756581798,-0.7906221204362078,-1.642018868511835,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.48171678266235496,0.0,-0.18828747600822318,-1.025648807485889,-0.7891484414525993,-0.8601431756581798,-0.7906221204362078,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.4469402656737445,0.5711783091514315,-0.18828747600822318,-0.28712545477245416,0.7323544624729792,1.010457869405913,0.3000789827107177,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.32601684365751066,0.5768838950523009,-0.18828747600822318,-0.28712545477245416,1.7596465691380594,1.6339915510939438,2.027022396026683,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.4629643482756529,0.41583743501400844,0.3869241877178821,-0.10893393096937934,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.48401167972251696,0.0,-0.18828747600822318,1.6119345950620922,-0.8668894657407675,-0.8601431756581798,-0.7906221204362078,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.2564638096802899,0.0,-0.18828747600822318,-0.28712545477245416,-0.9335246294163403,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.4314757167390729,0.5753560210908615,-0.18828747600822318,-0.28712545477245416,0.6712722291037041,0.3869241877178821,0.3000789827107177,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.3203678662786501,0.5542394397159469,-0.18828747600822318,-0.28712545477245416,1.581952799336532,1.6339915510939438,1.845238878835529,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,0.3458945618390613,0.2992258985817561,0.3869241877178821,-0.24527156886274504,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
4.353631323099197,0.0,5.26495434560946,1.0844179145524961,1.187694747589393,1.010457869405913,1.7089012409421633,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-1.459384744793779,0.8267542776800406,1.010457869405913,0.2091872241151406,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.3123176001537329,0.0,-0.18828747600822318,-0.28712545477245416,-0.8668894657407675,-0.8601431756581798,-0.7906221204362078,0.07501288679476452,0.0,0.0,0.0,2.453323474146055,-2.453323474146055
-0.14613222024941952,0.0,-0.18828747600822318,-1.447662151893566,0.9877892565626748,1.010457869405913,0.39097074130629483,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,-0.7058544868581333,-0.8601431756581798,-0.7451762411384192,-1.642018868511835,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,-0.9668422112541267,-0.8601431756581798,-0.8815138790317849,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.017617984880341823,0.0,-0.18828747600822318,-0.28712545477245416,-0.8502306748218743,-0.8601431756581798,-0.7906221204362078,3.5090763974079633,0.0,0.0,0.0,2.453323474146055,-2.453323474146055
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,0.3658610622573289,0.3869241877178821,0.4364166206040834,-1.642018868511835,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.09458530166731699,0.0,-0.18828747600822318,-0.28712545477245416,-0.8946541172722562,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,0.662404570144819,-0.8446777445155766,-0.8601431756581798,-0.8360679997339964,3.5090763974079633,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.3903441001992445,0.5456837196862918,-0.18828747600822318,-0.28712545477245416,1.5097647053546617,1.6339915510939438,1.845238878835529,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,-1.0112656537045086,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.14613222024941952,0.0,-0.18828747600822318,-0.28712545477245416,-0.9390775597226381,-0.8601431756581798,-0.7906221204362078,-1.642018868511835,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.04250879145594612,0.5387858585215783,-0.18828747600822318,-0.28712545477245416,1.6763526145435934,1.6339915510939438,1.845238878835529,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.02263097894403971,0.0,-0.18828747600822318,-0.24023508317160117,-0.9002070475785539,-0.8601431756581798,-0.8360679997339964,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
-0.0356241002754598,0.8352877929635595,-0.18828747600822318,-0.28712545477245416,0.47136673807698576,0.3869241877178821,0.11829546551956348,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
0.2974890345342241,0.6520901355602158,-0.18828747600822318,-0.28712545477245416,1.4653412629042797,1.6339915510939438,1.6634553616443748,0.07501288679476452,0.0,0.0,0.0,-0.4076103337119361,0.40761033371193617
